1.0000,2.0561
2.0000,2.1032
3.0000,2.0185
4.0000,2.0148
5.0000,2.0243
6.0000,2.0487
7.0000,2.1170
8.0000,2.0459
9.0000,1.9758
10.0000,1.8712
11.0000,2.0278
12.0000,2.0899
13.0000,2.0396
14.0000,1.9264
15.0000,2.1596
16.0000,1.9044
17.0000,2.1732
18.0000,2.0670
19.0000,2.0264
20.0000,1.9615
21.0000,2.0842
22.0000,1.9776
23.0000,2.0397
24.0000,1.9631
25.0000,1.9037
26.0000,1.9478
27.0000,2.0109
28.0000,1.9323
29.0000,1.9465
30.0000,1.8844
31.0000,2.0801
32.0000,1.8505
33.0000,1.9354
34.0000,2.1314
35.0000,1.9881
36.0000,1.9458
37.0000,2.0291
38.0000,2.0095
39.0000,1.8463
40.0000,2.0815
41.0000,1.8285
42.0000,2.0836
43.0000,1.9565
44.0000,2.1119
45.0000,1.9633
46.0000,2.0396
47.0000,2.1316
48.0000,1.9779
49.0000,1.9857
50.0000,1.9214
51.0000,1.9716
52.0000,2.0203
53.0000,1.9211
54.0000,1.9671
55.0000,2.1480
56.0000,1.9184
57.0000,1.9428
58.0000,1.9856
59.0000,1.9388
60.0000,1.8971
61.0000,2.0971
62.0000,2.0931
63.0000,1.7826
64.0000,1.9467
65.0000,1.9257
66.0000,2.0651
67.0000,2.0264
68.0000,1.9410
69.0000,1.9498
70.0000,2.0897
71.0000,1.9942
72.0000,2.0339
73.0000,2.0426
74.0000,1.8986
75.0000,1.8213
76.0000,2.0719
77.0000,1.8241
78.0000,2.0342
79.0000,1.9349
80.0000,2.0581
81.0000,2.0838
82.0000,1.9583
83.0000,1.9903
84.0000,1.9053
85.0000,1.9814
86.0000,2.0147
87.0000,2.0390
88.0000,1.9573
89.0000,1.8882
90.0000,2.1027
91.0000,2.1423
92.0000,2.1792
93.0000,2.0743
94.0000,2.0609
95.0000,1.9612
96.0000,1.9409
97.0000,1.9193
98.0000,2.0013
99.0000,2.1451
100.0000,1.9481
101.0000,14.3041
102.0000,15.2080
103.0000,15.2046
104.0000,15.6681
105.0000,15.2633
106.0000,14.9713
107.0000,14.7423
108.0000,14.6313
109.0000,15.0344
110.0000,14.9489
111.0000,15.0091
112.0000,15.1684
113.0000,14.8479
114.0000,15.1176
115.0000,14.8672
116.0000,15.0615
117.0000,15.0222
118.0000,15.0850
119.0000,14.7437
120.0000,14.3908
121.0000,14.7517
122.0000,14.8934
123.0000,15.2397
124.0000,15.0294
125.0000,15.2699
126.0000,15.3004
127.0000,15.6700
128.0000,15.0494
129.0000,15.3314
130.0000,15.1203
131.0000,15.6106
132.0000,15.1782
133.0000,14.9203
134.0000,14.9605
135.0000,14.9502
136.0000,15.7430
137.0000,15.2434
138.0000,14.9797
139.0000,14.6251
140.0000,14.7113
141.0000,14.9282
142.0000,14.8826
143.0000,14.9439
144.0000,15.1196
145.0000,15.2524
146.0000,14.7536
147.0000,14.7499
148.0000,14.7379
149.0000,14.4655
150.0000,15.0921
151.0000,15.1272
152.0000,15.2059
153.0000,14.3921
154.0000,15.0113
155.0000,15.5658
156.0000,14.9816
157.0000,15.1915
158.0000,14.5236
159.0000,15.5537
160.0000,15.1472
161.0000,14.5220
162.0000,15.2617
163.0000,14.9656
164.0000,14.6108
165.0000,14.4122
166.0000,14.3787
167.0000,15.0122
168.0000,15.0524
169.0000,14.8628
170.0000,15.1347
171.0000,15.4854
172.0000,14.3410
173.0000,14.4858
174.0000,15.1371
175.0000,14.2568
176.0000,15.1721
177.0000,14.7455
178.0000,14.8892
179.0000,14.5671
180.0000,14.6559
181.0000,14.5989
182.0000,14.6350
183.0000,14.6382
184.0000,14.9538
185.0000,15.1503
186.0000,14.9097
187.0000,15.0602
188.0000,14.6496
189.0000,14.9306
190.0000,15.2167
191.0000,14.8655
192.0000,15.3645
193.0000,14.5909
194.0000,14.8390
195.0000,14.9161
196.0000,15.3564
197.0000,14.7374
198.0000,14.8334
199.0000,15.3619
200.0000,15.2788
201.0000,-10.0340
202.0000,-10.2616
203.0000,-10.2120
204.0000,-10.1520
