1.0000,0.4552
2.0000,0.4489
3.0000,1.3489
4.0000,1.1449
5.0000,1.8032
6.0000,2.3022
7.0000,2.4714
8.0000,2.6729
9.0000,3.3582
10.0000,3.9255
11.0000,4.0872
12.0000,4.2853
13.0000,4.8054
14.0000,5.2068
15.0000,5.8150
16.0000,5.8346
17.0000,5.8849
18.0000,6.1315
19.0000,7.1086
20.0000,7.6600
21.0000,7.5280
22.0000,8.1119
23.0000,8.6973
24.0000,8.7077
25.0000,9.0876
26.0000,9.5401
27.0000,9.8026
28.0000,10.2076
29.0000,11.9395
30.0000,11.3933
31.0000,11.4370
32.0000,11.9718
33.0000,12.1248
34.0000,12.3578
35.0000,13.0082
36.0000,12.9598
37.0000,13.7110
38.0000,15.0418
39.0000,14.5482
40.0000,15.2855
41.0000,14.8166
42.0000,16.0686
43.0000,15.5565
44.0000,16.1084
45.0000,17.1169
46.0000,16.7459
47.0000,17.6539
48.0000,18.0831
49.0000,17.9972
50.0000,17.9454
51.0000,19.4054
52.0000,19.2100
53.0000,19.0792
54.0000,19.9009
55.0000,19.5519
56.0000,19.5261
57.0000,21.3823
58.0000,21.5360
59.0000,21.8350
60.0000,20.9376
61.0000,23.3792
62.0000,23.2777
63.0000,24.0396
64.0000,23.2183
65.0000,24.0666
66.0000,25.0378
67.0000,24.6779
68.0000,25.4086
69.0000,25.3523
70.0000,25.1133
71.0000,26.4236
72.0000,26.2253
73.0000,28.1863
74.0000,27.1644
75.0000,28.5104
76.0000,27.7176
77.0000,27.9649
78.0000,28.8817
79.0000,28.7920
80.0000,30.4569
81.0000,32.5079
82.0000,30.5413
83.0000,31.5612
84.0000,30.7538
85.0000,32.0337
86.0000,32.2597
87.0000,31.9342
88.0000,32.4680
89.0000,33.9187
90.0000,32.8977
91.0000,35.4162
92.0000,34.3363
93.0000,34.3368
94.0000,34.0678
95.0000,33.9884
96.0000,35.3117
97.0000,35.3085
98.0000,35.6271
99.0000,36.0026
100.0000,37.0296
101.0000,35.7340
102.0000,35.4879
103.0000,34.1572
104.0000,35.7101
105.0000,34.8570
106.0000,34.7374
107.0000,36.3431
108.0000,34.9501
109.0000,37.8241
110.0000,34.9656
111.0000,35.6543
112.0000,34.3412
113.0000,35.7028
114.0000,37.0534
115.0000,37.9504
116.0000,35.6927
117.0000,35.9977
118.0000,34.9789
119.0000,37.6211
120.0000,37.9143
121.0000,38.0623
122.0000,38.8338
123.0000,37.5469
124.0000,38.1270
125.0000,38.4880
126.0000,38.1837
127.0000,36.6917
128.0000,38.4753
129.0000,38.7098
130.0000,37.0099
131.0000,38.8825
132.0000,37.2434
133.0000,37.1461
134.0000,39.1059
135.0000,37.1245
136.0000,39.4734
137.0000,37.1625
138.0000,38.8010
139.0000,38.2234
140.0000,39.8186
141.0000,38.7529
142.0000,40.2670
143.0000,38.2374
144.0000,38.4918
145.0000,39.3108
146.0000,39.8299
147.0000,38.0485
148.0000,40.1975
149.0000,41.1997
150.0000,41.3439
151.0000,41.4427
152.0000,39.8249
153.0000,40.9806
154.0000,40.4817
155.0000,41.7507
156.0000,38.0259
157.0000,40.8315
158.0000,39.5101
159.0000,40.4994
160.0000,41.3437
161.0000,42.6296
162.0000,44.2796
163.0000,41.3814
164.0000,41.8461
165.0000,42.1637
166.0000,44.2338
167.0000,42.1165
168.0000,42.2269
169.0000,41.7816
170.0000,44.3551
171.0000,42.6050
172.0000,44.0114
173.0000,41.9888
174.0000,44.0775
175.0000,42.3773
176.0000,41.5097
177.0000,42.6878
178.0000,41.9143
179.0000,41.4445
180.0000,42.6150
181.0000,42.2503
182.0000,42.7133
183.0000,43.0875
184.0000,44.2857
185.0000,44.6648
186.0000,44.3439
187.0000,43.3346
188.0000,42.8815
189.0000,44.5657
190.0000,43.6571
191.0000,43.3567
192.0000,43.8931
193.0000,43.2256
194.0000,45.1231
195.0000,44.5714
196.0000,43.5455
197.0000,45.3109
198.0000,44.5602
199.0000,43.8254
200.0000,43.9665
201.0000,45.1015
202.0000,42.3949
203.0000,44.5057
204.0000,44.3341
205.0000,43.8989
206.0000,43.1281
207.0000,42.8609
208.0000,42.6759
209.0000,43.6499
210.0000,42.1853
211.0000,43.9729
212.0000,43.1047
213.0000,41.9600
214.0000,41.2544
215.0000,41.6720
216.0000,42.6035
217.0000,41.9047
218.0000,42.7934
219.0000,39.6881
220.0000,40.7206
221.0000,41.4955
222.0000,39.8433
223.0000,41.2361
224.0000,40.2199
225.0000,39.3959
226.0000,39.1865
227.0000,40.5723
228.0000,38.3835
229.0000,40.8787
230.0000,39.7523
231.0000,37.9474
232.0000,36.9586
233.0000,39.3373
234.0000,38.9080
235.0000,37.9158
236.0000,37.9455
237.0000,36.7902
238.0000,37.1714
239.0000,39.2956
240.0000,37.4318
241.0000,36.9360
242.0000,36.2047
243.0000,37.9033
244.0000,36.9789
245.0000,35.4690
246.0000,35.8831
247.0000,36.8258
248.0000,37.0332
249.0000,36.2932
250.0000,36.0508
251.0000,34.9831
252.0000,35.8412
253.0000,34.9689
254.0000,35.4772
255.0000,35.0182
256.0000,34.1859
257.0000,33.2618
258.0000,34.1987
259.0000,35.6106
260.0000,33.8397
261.0000,34.7226
262.0000,33.7801
263.0000,32.2495
264.0000,30.9566
265.0000,32.2822
266.0000,31.9569
267.0000,32.5959
268.0000,33.2160
269.0000,32.9328
270.0000,32.2413
271.0000,33.0483
272.0000,31.1707
273.0000,31.0439
274.0000,33.0814
275.0000,30.4687
276.0000,29.9345
277.0000,32.2589
278.0000,30.2525
279.0000,30.7513
280.0000,29.6542
281.0000,28.8942
282.0000,30.2253
283.0000,29.8271
284.0000,29.1948
285.0000,28.5064
286.0000,29.6648
287.0000,29.1879
288.0000,28.3199
289.0000,29.3022
290.0000,28.7429
291.0000,29.2505
292.0000,26.9619
293.0000,27.5634
294.0000,27.1676
295.0000,25.8409
296.0000,29.3996
297.0000,26.4815
298.0000,27.0878
299.0000,26.1900
300.0000,26.2871
301.0000,27.2205
302.0000,27.1874
303.0000,27.8359
304.0000,27.6621
305.0000,27.4589
306.0000,26.9764
307.0000,27.4141
308.0000,27.2861
309.0000,26.8064
310.0000,27.0654
311.0000,25.1984
312.0000,27.8717
313.0000,26.6370
314.0000,26.2509
315.0000,26.5343
316.0000,26.5571
317.0000,26.9339
318.0000,26.2840
319.0000,26.6921
320.0000,27.3610
321.0000,26.2365
322.0000,25.7104
323.0000,26.2855
324.0000,25.1889
325.0000,27.8842
326.0000,26.3332
327.0000,26.5519
328.0000,25.4602
329.0000,25.6642
330.0000,25.8799
331.0000,26.1348
332.0000,26.2043
333.0000,26.2768
334.0000,25.2667
335.0000,24.9879
336.0000,26.0587
337.0000,26.1898
338.0000,25.2464
339.0000,25.9633
340.0000,26.1671
341.0000,25.6265
342.0000,25.2740
343.0000,24.5142
344.0000,25.1368
345.0000,24.6090
346.0000,25.1252
347.0000,26.0608
348.0000,26.0428
349.0000,25.2296
350.0000,25.1388
351.0000,23.4114
352.0000,23.6494
353.0000,24.1441
354.0000,24.6711
355.0000,25.3890
356.0000,23.6038
357.0000,25.3059
358.0000,25.0636
359.0000,23.8343
360.0000,23.2906
361.0000,25.2952
362.0000,23.6853
363.0000,24.4939
364.0000,25.5599
365.0000,23.8658
366.0000,23.6930
367.0000,24.6686
368.0000,23.6659
369.0000,24.0307
370.0000,23.5882
371.0000,23.5413
372.0000,24.0453
373.0000,23.8448
374.0000,24.2130
375.0000,23.5670
376.0000,23.2786
377.0000,24.4235
378.0000,23.8113
379.0000,23.2453
380.0000,24.2373
381.0000,23.1643
382.0000,23.1708
383.0000,22.5207
384.0000,22.2172
385.0000,22.2019
386.0000,21.9741
387.0000,22.9420
388.0000,23.6974
389.0000,22.8308
390.0000,22.3230
391.0000,22.1871
392.0000,22.4474
393.0000,23.4691
394.0000,23.2516
395.0000,22.4977
396.0000,22.4480
397.0000,22.3361
398.0000,22.1099
399.0000,22.3194
400.0000,22.3561
401.0000,23.3575
402.0000,22.6327
403.0000,23.5003
404.0000,23.6160
405.0000,23.3219
406.0000,23.2809
407.0000,22.0425
408.0000,24.3705
409.0000,22.3779
410.0000,22.6830
411.0000,22.8018
412.0000,21.5841
413.0000,23.4547
414.0000,21.4671
415.0000,22.6453
416.0000,23.0767
417.0000,23.1131
418.0000,22.5352
419.0000,22.3290
420.0000,22.1426
421.0000,21.7744
422.0000,21.6981
423.0000,21.3252
424.0000,21.9780
425.0000,21.8825
426.0000,20.7221
427.0000,21.5967
428.0000,20.8877
429.0000,21.2253
430.0000,20.4410
431.0000,19.4966
432.0000,21.0600
433.0000,20.5577
434.0000,20.5136
435.0000,20.1004
436.0000,20.7083
437.0000,19.8902
438.0000,18.4502
439.0000,18.8788
440.0000,19.3265
441.0000,18.4839
442.0000,19.3761
443.0000,18.8619
444.0000,17.8744
445.0000,18.3718
446.0000,17.0671
447.0000,17.3048
448.0000,17.4353
449.0000,16.8330
450.0000,17.3406
451.0000,16.9692
452.0000,16.0247
453.0000,15.9455
454.0000,15.1501
455.0000,15.6401
456.0000,16.1917
457.0000,14.9319
458.0000,14.9937
459.0000,14.2792
460.0000,13.8151
461.0000,14.2284
462.0000,13.0865
463.0000,13.0040
464.0000,13.4043
465.0000,12.2203
466.0000,12.1918
467.0000,11.3168
468.0000,11.1474
469.0000,11.3283
470.0000,10.6827
471.0000,10.3156
472.0000,9.7468
473.0000,9.6713
474.0000,9.1867
475.0000,8.8338
476.0000,8.5671
477.0000,7.9333
478.0000,7.5921
479.0000,7.2927
480.0000,7.0095
481.0000,6.3605
482.0000,6.5114
483.0000,5.8136
484.0000,5.4630
485.0000,4.8125
486.0000,4.5327
487.0000,3.5986
488.0000,3.9127
489.0000,3.2025
490.0000,2.6860
491.0000,2.1589
492.0000,1.9476
493.0000,1.2607
494.0000,0.6853
495.0000,0.7001
496.0000,0.1660
497.0000,-0.3526
498.0000,-0.9242
499.0000,-1.5034
500.0000,-1.7544
501.0000,-0.9242
502.0000,-1.0033
503.0000,-1.2240
504.0000,-1.0796
505.0000,-1.4531
506.0000,-0.9008
507.0000,-1.1180
508.0000,-1.0717
509.0000,-1.3338
510.0000,-1.2117
511.0000,-1.6332
512.0000,-1.2458
513.0000,-1.6292
